id,x,y,cluster_id,text,
897049000000000000,5.609348297,-7.60654211,0,The Obstructionist Democrats have given us (or not fixed) some of the worst trade deals in World History. I am changing that fast!,
897079000000000000,10.71348667,-13.50249481,3,"Now that Ken Frazier of Merck Pharma has resigned from President's Manufacturing Council,he will have more time to LOWER RIPOFF DRUG PRICES!",
897219000000000000,-7.707242966,-3.733793974,2,".@Merck Pharma is a leader in higher &amp, higher drug prices while at the same time taking jobs out of the U.S. Bring jobs back &amp, LOWER PRICES!",
897221000000000000,-9.899216652,-5.998581886,3,"Big day in Washington, D.C., even though White House &amp, Oval Office are being renovated. Great trade deals coming for American workers!",
897222000000000000,-23.22856331,-2.272586584,2,Leaving for New York City and meetings on military purchases and trade.,
897224000000000000,30.47767258,-19.29239655,0,Made additional remarks on Charlottesville and realize once again that the #Fake News Media will never be satisfied...truly bad people!,
897293000000000000,28.06637955,-4.543378353,0,"Feels good to be home after seven months, but the White House is very special, there is no place like it... and the U.S. is really my home!",
897405000000000000,-8.762252808,-13.43174839,3,"Senator Luther Strange, who is doing a great job for the people of Alabama, will be on @foxandfriends at 7:15. Tough on crime, borders etc.",
897411000000000000,34.5812149,-17.94382095,3,"@foxandfriends According to report just out, President Obama knew about Russian interference 3 years ago but he didn't want to anger Russia!",
897430000000000000,-12.18963146,-14.65576077,0,"Big day in Alabama. Vote for Luther Strange, he will be great!",
897478000000000000,16.79580688,-5.818500996,0,"For every CEO that drops out of the Manufacturing Council, I have many to take their place. Grandstanders should not have gone on. JOBS!",
897763000000000000,14.27756023,-4.102921009,0,"Amazon is doing great damage to tax paying retailers. Towns, cities and states throughout the U.S. are being hurt - many jobs being lost!",
897764000000000000,7.120689869,24.32950211,3,Congratulation to Roy Moore and Luther Strange for being the final two and heading into a September runoff in Alabama. Exciting race!,
897783000000000000,-49.19900894,7.866868019,4,Congratulations John! https://t.co/vhmv7Qoutk,
897785000000000000,-22.00822067,-3.782979488,0,Kim Jong Un of North Korea made a very wise and well reasoned decision. The alternative would have been both catastrophic and unacceptable!,
897800000000000000,-43.00327682,32.01237869,5,MAKE AMERICA GREAT AGAIN!,
897833000000000000,-14.53175926,-13.74309254,3,"Wow, Senator Luther Strange picked up a lot of additional support since my endorsement. Now in September runoff. Strong on Wall &amp, Crime!",
897835000000000000,-20.06358147,-9.587312698,0,"Memorial service today for beautiful and incredible Heather Heyer, a truly special young woman. She will be long remembered by all!",
897869000000000000,3.096743107,4.864642143,2,"Rather than putting pressure on the businesspeople of the Manufacturing Council &amp, Strategy &amp, Policy Forum, I am ending both. Thank you all!",
897908000000000000,-45.5548439,14.24226093,1,"Just landed in Bedminster, New Jersey. #MAGA 🎥https://t.co/6EQfmRzrnv",
897935000000000000,-42.37593842,6.256195545,1,"Today in Bedminster I signed the Harry W. Colmery Veterans Educational Assistance Act of 2017, joined by @DeptVetAffairs @SecShulkin. https://t.co/oMUIZ8X7oB",
897974000000000000,-46.08689117,20.0581398,1,"Join me at 7:00 P.M. on Tuesday, August 22nd in Phoenix, Arizona at the Phoenix Convention Center! Tickets at: https://t.co/2kUQfKqbsx https://t.co/5ua74dlVtq",
898015000000000000,-7.642757893,10.53796864,2,THANK YOU @MayorGimenez for following the RULE OF LAW! Sanctuary cities make our country LESS SAFE! Full remarks: https://t.co/Kz2EsQ3f1v https://t.co/vD3BB3hyti,
898127000000000000,12.18533707,-16.6384697,3,"Publicity seeking Lindsey Graham falsely stated that I said there is moral equivalency between the KKK, neo-Nazis &amp, white supremacists......",
898128000000000000,27.5800705,-9.676198959,0,...and people like Ms. Heyer. Such a disgusting lie. He just can't forget his election trouncing.The people of South Carolina will remember!,
898130000000000000,26.61567116,-29.32410049,0,"The public is learning (even more so) how dishonest the Fake News is. They totally misrepresent what I say about hate, bigotry etc. Shame!",
898136000000000000,4.472929001,9.093387604,3,"Great to see that Dr. Kelli Ward is running against Flake Jeff Flake, who is WEAK on borders, crime and a non-factor in Senate. He's toxic!",
898167000000000000,-11.34670734,-6.082621574,2,Many meetings today in Bedminster including with Secretary Linda M and Small Business. Job numbers are looking great!,
898169000000000000,-10.92110634,5.054484367,2,Sad to see the history and culture of our great country being ripped apart with the removal of our beautiful statues and monuments. You.....,
898172000000000000,35.00431824,-11.31162739,0,"...can't change history, but you can learn from it. Robert E Lee, Stonewall Jackson - who's next, Washington, Jefferson? So foolish! Also...",
898173000000000000,22.97350502,8.254712105,0,"...the beauty that is being taken out of our cities, towns and parks will be greatly missed and never able to be comparably replaced!",
898243000000000000,27.0831604,20.92614937,0,"The United States condemns the terror attack in Barcelona, Spain, and will do whatever is necessary to help. Be tough &amp, strong, we love you!",
898254000000000000,4.732991695,-9.115386009,3,Study what General Pershing of the United States did to terrorists when caught. There was no more Radical Islamic Terror for 35 years!,
898523000000000000,15.00368214,-3.187684536,2,"Homeland Security and law enforcement are on alert &amp, closely watching for any sign of trouble. Our borders are far tougher than ever before!",
898529000000000000,15.51451778,-1.979741096,2,The Obstructionist Democrats make Security for our country very difficult. They use the courts and associated delay at all times. Must stop!,
898531000000000000,24.68058205,20.166502,0,Radical Islamic Terrorism must be stopped by whatever means necessary! The courts must give us back our protective rights. Have to be tough!,
898547000000000000,-40.0525589,-2.473290205,2,"Heading to Camp David for major meeting on National Security, the Border and the Military (which we are rapidly building to strongest ever).",
898567000000000000,-33.31542206,-5.044077396,2,I have directed that U.S. Cyber Command be elevated to the status of a Unified Combatant Command focused on....cont: https://t.co/3iScfuMw9s,
898685000000000000,-40.19276428,-2.461453438,1,"Just returned to Bedminster, NJ from Camp David. GREAT meeting on National Security, the Border and the Military! #MAGA🇺🇸 https://t.co/Hjmcnnse9j",
898719000000000000,-40.41484451,5.082059383,1,"Today, I signed the Global War on Terrorism War Memorial Act (#HR873.) The bill authorizes....cont➡️https://t.co/c3zIkdtowc https://t.co/re6n0MS0cj",
898771000000000000,-17.11603928,14.69434071,2,My thoughts and prayers are with the @KissimmeePolice and their loved ones. We are with you!#LESM,
898871000000000000,21.9279213,-17.4598732,3,I want to thank Steve Bannon for his service. He came to the campaign during my run against Crooked Hillary Clinton - it was great! Thanks S,
898874000000000000,-19.77119827,-2.352339983,2,"Important day spent at Camp David with our very talented Generals and military leaders. Many decisions made, including on Afghanistan.",
898965000000000000,12.11800098,-6.497973919,3,Steve Bannon will be a tough and smart new voice at @BreitbartNews...maybe even better than ever before. Fake News needs the competition!,
898989000000000000,9.976655006,4.706036568,0,Looks like many anti-police agitators in Boston. Police are looking tough and smart! Thank you.,
898990000000000000,-21.34330177,21.50647545,3,Great job by all law enforcement officers and Boston Mayor @Marty_Walsh.,
899007000000000000,23.54592896,0.279539227,0,"Our great country has been divided for decades. Sometimes you need protest in order to heel, &amp, we will heel, &amp, be stronger than ever before!",
899008000000000000,23.5778904,0.304776937,0,"Our great country has been divided for decades. Sometimes you need protest in order to heal, &amp, we will heal, &amp, be stronger than ever before!",
899009000000000000,19.05888748,-3.485400677,0,I want to applaud the many protestors in Boston who are speaking out against bigotry and hate. Our country will soon come together as one!,
899411000000000000,18.45197868,-12.34270191,0,Heading back to Washington after working hard and watching some of the worst and most dishonest Fake News reporting I have ever seen!,
899466000000000000,-15.76082802,15.42101192,1,"Thoughts &amp, prayers are w/ our @USNavy sailors aboard the #USSJohnSMcCain where search &amp, rescue efforts are underway. https://t.co/DQU0zTRXNU",
899624000000000000,23.8038311,-19.48971748,3,Jerry Falwell of Liberty University was fantastic on @foxandfriends. The Fake News should listen to what he had to say. Thanks Jerry!,
899625000000000000,16.04368401,-30.9322567,3,"Thank you, the very dishonest Fake News Media is out of control! https://t.co/8J7y900VGK",
899798000000000000,-46.0016861,18.60844421,1,"Join me live from Fort Myer in Arlington, Virginia. ➡️https://t.co/LOV4StdJDj",
899834000000000000,-21.06149292,10.18956757,2,"Thank you to the men and women of Fort Myer, and every member of the U.S. Military at home and abroad. #USA🇺🇸 https://t.co/ticezYKkhz",
899841000000000000,-41.25296021,10.94005013,1,"Address to the NationFull Video &amp, Transcript:https://t.co/FELdImTuUM https://t.co/6ly3fNatiX",
899946000000000000,-18.6955471,-5.754570961,2,"Was with great people last night in Fort Myer, Virginia. The future of our country is strong!",
900074000000000000,-20.97932625,14.01713848,2,"We pray for our fallen heroes who died while serving our country in the @USNavy aboard the  #USSJohnSMcCain, and their families. https://t.co/t3kD8qj9Mt",
900086000000000000,-48.08615875,18.07248116,1,"See you at 7:00 P.M. tonight Phoenix, Arizona! #MAGA🇺🇸Tickets: https://t.co/2kUQfKqbsx https://t.co/1w3LVkpESE",
900133000000000000,-23.68457413,17.05757332,2,"We will push onward to victory w/hope in our hearts, courage in our souls &amp, everlasting pride in each &amp, every one of you. God Bless America. https://t.co/44QYFSq07a",
900151000000000000,-20.62751198,9.749847412,2,"THANK YOU to all of the great men and women at the U.S. Customs and Border Protection facility in Yuma, Arizona &amp, around the United States! https://t.co/tjFx8XjhDz",
900226000000000000,-42.58311844,19.77618027,1,"Thank you Arizona. Beautiful turnout of 15,000 in Phoenix tonight! Full coverage of rally via my Facebook at: https://t.co/s0D12EFs40 https://t.co/WT4D9Vsen1",
900229000000000000,12.93739033,-30.48439598,2,"Not only does the media give a platform to hate groups, but the media turns a blind eye to the gang violence on our streets! https://t.co/Mau0B1qYIP",
900236000000000000,-54.43534088,11.5192585,4,#DrainTheSwamp #PhoenixRally https://t.co/o7S6xoCBiC,
900252000000000000,-40.93867111,31.85360146,5,MAKE AMERICA GREAT AGAIN! https://t.co/RzePiucV3h,
900347000000000000,-15.19786358,-14.55330181,3,"Phoenix crowd last night was amazing - a packed house. I love the Great State of Arizona. Not a fan of Jeff Flake, weak on crime &amp, border!",
900352000000000000,13.10623074,-27.3523407,3,Last night in Phoenix I read the things from my statements on Charlottesville that the Fake News Media didn't cover fairly. People got it!,
900355000000000000,28.03350639,11.71080971,0,"If Republican Senate doesn't get rid of the Filibuster Rule &amp, go to a simple majority, which the Dems would do, they are just wasting time!",
900435000000000000,19.88504601,-2.28636241,0,"As long as we have faith in each other and confidence in our values, then there is no challenge too great for us to conquer! #ALConv2017 https://t.co/tsIAgHbFM7",
900488000000000000,-41.63489151,5.966115475,1,"A great honor to sign the Veterans Appeals Improvement &amp, Modernization Act into law w/ @AmericanLegion @SecShulkin.🎥https://t.co/fr2sf9oRvd https://t.co/bICsRm1tQx",
900521000000000000,-24.04841232,15.23148346,2,"Donald E. Ballard, on behalf of the people of the United States, THANK YOU for your courageous service. YOU INSPIRE US ALL! #ALConv2017 https://t.co/46m20cJkLB",
900694000000000000,3.963440895,7.243714333,3,"I requested that Mitch M &amp, Paul R tie the Debt Ceiling legislation into the popular V.A. Bill (which just passed) for easy approval. They...",
900695000000000000,26.42870522,4.81975174,0,...didn't do it so now we have a big deal with Dems holding them up (as usual) on Debt Ceiling approval. Could have been so easy-now a mess!,
900700000000000000,12.68536663,-28.35225868,3,"The Fake News is now complaining about my different types of back to back speeches. Well, their was Afghanistan (somber), the big Rally.....",
900702000000000000,37.44261932,18.93943024,0,"...(enthusiastic, dynamic and fun) and the American Legion - V.A. (respectful and strong).To bad the Dems have no one who can change tones!",
900706000000000000,12.70816135,-28.36520195,3,"The Fake News is now complaining about my different types of back to back speeches. Well, there was Afghanistan (somber), the big Rally.....",
900706000000000000,37.43788147,18.93687439,0,"...(enthusiastic, dynamic and fun) and the American Legion - V.A. (respectful and strong). To bad the Dems have no one who can change tones!",
900707000000000000,23.89801407,-17.50912094,3,"James Clapper, who famously got caught lying to Congress, is now an authority on Donald Trump. Will he show you his beautiful letter to me?",
900708000000000000,37.44007111,18.9369297,0,"..(enthusiastic, dynamic and fun) and the American Legion - V.A. (respectful and strong). Too bad the Dems have no one who can change tones!",
900708000000000000,23.89764786,-17.50917625,3,"James Clapper, who famously got caught lying to Congress, is now an authority on Donald Trump. Will he show you his beautiful letter to me?",
900715000000000000,38.92528152,-13.90351486,0,"The only problem I have with Mitch McConnell is that, after hearing Repeal &amp, Replace for 7 years, he failed!That should NEVER have happened!",
900768000000000000,-26.68359756,10.49754238,1,"On Tuesday, I visited with the incredible men &amp, women of @ICEgov &amp, @DHSgov Border Patrol in Yuma, AZ. Thank you. We respect &amp, cherish you! https://t.co/KSQddGqWzJ",
900803000000000000,-52.67229843,13.8791008,4,As #HurricaneHarvey intensifies - remember to #PlanAhead. ☑️https://t.co/FMdmvohypy☑️https://t.co/YL56ldeqoW ☑️https://t.co/t1s4AL3B47 https://t.co/tpXmOK70ug,
900850000000000000,-25.68700027,15.07823181,2,A great honor to spend time with our brave HEROES at the @USMC Air Station Yuma. THANK YOU for your service to the United Staes of America! https://t.co/FUtGBoTJLo,
900876000000000000,-25.62545967,15.02958012,2,A GREAT HONOR to spend time with our BRAVE HEROES at the @USMC Air Station Yuma. THANK YOU for your service to the United States of America! https://t.co/4lJ94nxODu,
901030000000000000,28.08975601,13.61071396,3,"If Senate Republicans don't get rid of the Filibuster Rule and go to a 51% majority, few bills will be passed. 8 Dems control the Senate!",
901032000000000000,-7.966821671,-23.09546661,3,General John Kelly is doing a fantastic job as Chief of Staff. There is tremendous spirit and talent in the W.H. Don't believe the Fake News,
901032000000000000,1.091397882,-11.51727104,3,"Few, if any, Administrations have done more in just 7 months than the Trump A. Bills passed, regulations killed, border, military, ISIS, SC!",
901045000000000000,-1.278249502,-33.56279373,0,"""Nick Adams, """"Retaking America""""  """"Best things of this presidency aren't reported about. Convinced this will be perhaps best presidency ever.""""""",
901058000000000000,31.42206764,-17.05464363,0,Strange statement by Bob Corker considering that he is constantly asking me whether or not he should run again in '18. Tennessee not happy!,
901109000000000000,-21.87013245,26.95337296,1,"I have spoken w/ @GovAbbott of Texas and @LouisianaGov Edwards. Closely monitoring #HurricaneHarvey developments &amp, here to assist as needed.",
901113000000000000,-46.30340195,4.151922703,1,"Received a #HurricaneHarvey briefing this morning from Acting @DHSgov Secretary Elaine Duke, @FEMA_Brock, @TomBossert45 and COS John Kelly. https://t.co/cnkRZd6D6Z",
901162000000000000,-13.94740295,13.01543903,2,"I encourage everyone in the path of #HurricaneHarvey to heed the advice &amp, orders of their local and state officials. https://t.co/N6uEWCZUrv",
901188000000000000,-6.814472675,-15.47997093,3,"Just arrived at Camp David where I am closely watching the path and doings of Hurricane Harvey, as it strengthens to a Category 3. BE SAFE!",
901190000000000000,-6.829684258,-15.53423977,3,"Just arrived at Camp David, where I am monitoring the path and doings of Hurricane Harvey (as it strengthens to a Class 3). 125 MPH winds!",
901206000000000000,22.96216202,-2.311417103,0,Storm turned Hurricane is getting much bigger and more powerful than projected. Federal Government is on site and ready to respond. Be safe!,
901260000000000000,-17.42284393,3.652972221,2,"At the request of the Governor of Texas, I have signed the Disaster Proclamation, which unleashes the full force of government help!",
901263000000000000,29.46970558,-11.10337162,0,I am pleased to inform you that I have just granted a full Pardon to 85 year old American patriot Sheriff Joe Arpaio. He kept Arizona safe!,
901305000000000000,-21.86931038,27.19314575,1,We will remain fully engaged w/ open lines of communication as #HurricaneHarvey makes landfall. America is w/ you! @GovAbbott @FEMA @DHSgov https://t.co/PryIqRxgLr,
901404000000000000,21.80726433,-5.965296745,0,You are doing a great job - the world is watching! Be safe. https://t.co/PJLdxy3hD9,
901407000000000000,29.81459045,-3.886252642,0,".@ChuckGrassley - got your message loud and clear. We have fantastic people on the ground, got there long before #Harvey. So far, so good!",
901412000000000000,-2.1575737,12.88313389,2,"Closely monitoring #HurricaneHarvey from Camp David. We are leaving nothing to chance. City, State and Federal Govs. working great together!",
901531000000000000,-25.54707527,17.35693741,2,THANK YOU to all of the great volunteers helping out with #HurricaneHarvey relief in Texas! https://t.co/Ds95oSgo8f,
901579000000000000,-15.43770313,12.47371006,2,"Wonderful coordination between Federal, State and Local Governments in the Great State of Texas - TEAMWORK! Record setting rainfall.",
901773000000000000,-14.3518362,-23.79908943,3,"A great book by a great guy, highly recommended! https://t.co/3jbDDN8YmJ",
901777000000000000,-13.37462616,10.82043934,2,Great coordination between agencies at all levels of government. Continuing rains and flash floods are being dealt with. Thousands rescued.,
901783000000000000,41.02264023,-4.538506985,0,Many people are now saying that this is the worst storm/hurricane they have ever seen. Good news is that we have great talent on the ground.,
901791000000000000,22.32666779,8.351727486,0,I will be going to Texas as soon as that trip can be made without causing disruption. The focus must be life and safety.,
901795000000000000,7.023387432,19.5656662,0,"I will also be going to a wonderful state, Missouri, that I won by a lot in '16. Dem C.M. is opposed to big tax cuts. Republican will win S!",
901798000000000000,26.05080795,-1.083498359,0,"Wow - Now experts are calling #Harvey a once in 500 year flood! We have an all out effort going, and going well!",
901803000000000000,-3.402171612,-9.424232483,2,"With Mexico being one of the highest crime Nations in the world, we must have THE WALL. Mexico will pay for it through reimbursement/other.",
901804000000000000,2.877102137,-3.463789701,0,"We are in the NAFTA (worst trade deal ever made) renegotiation process with Mexico &amp, Canada.Both being very difficult,may have to terminate?",
901814000000000000,21.82150459,0.904470861,0,Going to a Cabinet Meeting (tele-conference) at 11:00 A.M. on #Harvey. Even experts have said they've never seen one like this!,
901816000000000000,-14.8021431,14.72478485,1,Major rescue operations underway!,
901943000000000000,-13.35148621,10.80808544,2,"HISTORIC rainfall in Houston, and all over Texas. Floods are unprecedented, and more rain coming. Spirit of the people is incredible.Thanks!",
902504000000000000,-3.712580204,31.33776093,2,Leaving now for Texas!,
902508000000000000,18.5389061,-9.770461082,0,.@foxandfriends   We are not looking to fill all of those positions. Don't need many of them - reduce size of government. @IngrahamAngle,
902876000000000000,5.520499706,-11.12360573,0,"The U.S. has been talking to North Korea, and paying them extortion money, for 25 years. Talking is not the answer!",
902882000000000000,-1.31994772,-9.022201538,2,"After witnessing first hand the horror &amp, devastation caused by Hurricane Harvey,my heart goes out even more so to the great people of Texas!",
902886000000000000,26.85123062,-25.37369156,0,"After reading the false reporting and even ferocious anger in some dying magazines, it makes me wonder, WHY? All I want to do is #MAGA!",
902889000000000000,12.64843559,8.891571999,0,Will be leaving for Missouri soon for a speech on tax cuts and tax reform - so badly needed!,
902979000000000000,29.44909286,24.41112709,0,"Texas &amp, Louisiana: We are w/ you today, we are w/ you tomorrow, &amp, we will be w/ you EVERY SINGLE DAY AFTER, to restore, recover, &amp, REBUILD! https://t.co/YQb82K2VSB",
903060000000000000,-20.9028492,15.46278667,2,"First responders have been doing heroic work. Their courage &amp, devotion has saved countless lives – they represent the very best of America! https://t.co/I0gvCQLTKO",
903348000000000000,-25.78941917,17.21100235,2,THANK YOU to all of the incredible HEROES in Texas. America is with you! #TexasStrong https://t.co/8N4ABo9Ihp,
903586000000000000,29.59309959,-2.23508215,0,"Texas is heeling fast thanks to all of the great men &amp, women who have been working so hard. But still, so much to do. Will be back tomorrow!",
903587000000000000,18.87932968,-21.35725212,3,"Wow, looks like James Comey exonerated Hillary Clinton long before the investigation was over...and so much more. A rigged system!",
903597000000000000,-7.969101429,-22.62558174,0,General John Kelly is doing a great job as Chief of Staff. I could not be happier or more impressed - and this Administration continues to..,
903600000000000000,-16.03826714,-20.73417473,0,...get things done at a record clip. Many big decisions to be made over the coming days and weeks. AMERICA FIRST!,
903603000000000000,29.60233116,-2.198996067,0,"Texas is healing fast thanks to all of the great men &amp, women who have been working so hard. But still so much to do. Will be back tomorrow!",
903706000000000000,-48.86616135,-0.739735305,1,"'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas https://t.co/shen5JxChQ https://t.co/MpLB7WpxfT",
903766000000000000,-23.4968338,-22.12698936,3,Stock Market up 5 months in a row!,
903770000000000000,-1.913324356,27.13513374,0,I will be going to Texas and Louisiana tomorrow with First Lady. Great progress being made! Spending weekend working at White House.,
903778000000000000,-35.92892838,18.21984291,1,"On behalf of @FLOTUS Melania &amp, myself, THANK YOU for today's update &amp, GREAT WORK! #SouthernBaptist @SendRelief, @RedCross &amp, @SalvationArmyUS https://t.co/DLgFNiCxN2",
903980000000000000,-4.150310993,31.41007423,0,Departing for Texas and Louisiana with @FLOTUS Melania right now @JBA_NAFW. We will see you soon. America is with you! https://t.co/z3bHVdJVPr,
904025000000000000,29.13996315,24.26778412,0,"TEXAS: We are with you today, we are with you tomorrow, and we will be with you EVERY SINGLE DAY AFTER, to restore, recover, and REBUILD! https://t.co/p1Fh8jmmFA",
904161000000000000,-23.76053619,17.1837635,2,"Together, we will prevail in the GREAT state of Texas. We love you!GOD BLESS TEXAS &amp, GOD BLESS THE USA🇺🇸 https://t.co/1rzmEenQIb",
904175000000000000,-21.21456528,-22.28957748,2,"The Manufacturing Index rose to 59%, the highest level since early 2011 - and we can do much better!",
904177000000000000,2.400380135,-1.419741988,2,"Just got back to the White House from the Great States of Texas and Louisiana, where things are going well. Such cooperation &amp, coordination!",
904178000000000000,-19.60591316,-14.61581326,3,"Remember, Sunday is National Prayer Day (by Presidential Proclamation)!",
904212000000000000,-24.70001411,16.13371086,2,"So much SPIRIT in LA! Thank you to all of our HEREOS who saved many lives. An honor to spend time w/ @NationalGuard, #LEOs &amp, the #CajunNavy! https://t.co/7PEtSL6RKF",
904306000000000000,5.978433609,16.77137756,2,North Korea has conducted a major Nuclear Test. Their words and actions continue to be very hostile and dangerous to the United States.....,
904308000000000000,38.12479019,4.709790707,0,"..North Korea is a rogue nation which has become a great threat and embarrassment to China, which is trying to help but with little success.",
904310000000000000,35.92631912,1.725561023,0,"South Korea is finding, as I have told them, that their talk of appeasement with North Korea will not work, they only understand one thing!",
904375000000000000,-15.22679138,27.47218132,2,"I will be meeting General Kelly, General Mattis and other military leaders at the White House to discuss North Korea. Thank you.",
904377000000000000,-17.99675751,-1.310557842,2,"The United States is considering, in addition to other options, stopping all trade with any country doing business with North Korea.",
904746000000000000,-11.62651253,29.39746094,1,"We are building our future with American hands, American labor, American iron, aluminum and steel. Happy #LaborDay! https://t.co/lyvtNfQ5IO",
904899000000000000,-16.17506599,-21.07780075,3,Big week coming up!,
905039000000000000,19.18130302,15.87177277,0,"Congress, get ready to do your job - DACA!",
905047000000000000,-7.254986286,8.15314579,2,"I am allowing Japan &amp, South Korea to buy a substantially increased amount of highly sophisticated military equipment from the United States.",
905170000000000000,-3.030946016,20.69574356,2,I look forward to working w/ D's + R's in Congress to address immigration reform in a way that puts hardworking citizens of our country 1st.,
905229000000000000,37.91643524,-10.42979908,0,"Congress now has 6 months to legalize DACA (something the Obama Administration was unable to do). If they can't, I will revisit this issue!",
905382000000000000,12.43618298,7.226368427,0,Will be going to North Dakota today to discuss tax reform and tax cuts. We are the highest taxed nation in the world - that will change.,
905383000000000000,-3.84531641,-14.18532467,3,"Watching Hurricane closely. My team, which has done, and is doing, such a good job in Texas, is already in Florida. No rest for the weary!",
905384000000000000,-3.497383356,-10.20438004,3,Hurricane looks like largest ever recorded in the Atlantic!,
905489000000000000,-53.26672745,12.14313602,4,'President Donald J. Trump Approves Emergency Declarations'➡️https://t.co/xSHSyNkvuP➡️https://t.co/UbBSFOhMM7➡️https://t.co/xWOfp9Z9iR https://t.co/qoJOM54Gy8,
905512000000000000,-36.40032196,-2.131128788,1,"Just spoke w/ Governors Rick Scott of Florida, Kenneth Mapp of the U.S. Virgin Islands &amp, Ricardo Rosselló of Puerto Rico. WE ARE W/ YOU ALL! https://t.co/k92cslgKFa",
905572000000000000,-26.34972191,9.046671867,1,"Wonderful to be in North Dakota with the incredible hardworking men &amp, women @ the Andeavor Refinery. Full remarks: 🎥https://t.co/uxBpyeERUm https://t.co/fV9R9gJxDS",
905582000000000000,-36.58355331,18.59291267,1,"Thank you for joining me in Mandan, ND Gov. @DougBurgum, Lt. Gov. @BrentSanfordND, @SenJohnHoeven, @RepKevinCramer &amp, @SenatorHeitkamp. https://t.co/8nIvtHvpu6",
905586000000000000,-6.509662628,18.87627029,0,"If we want to renew our PROSPERITY, restore OPPORTUNITY, &amp, re-establish our economic DOMINANCE, then we need tax reform that is pro-growth.. https://t.co/9NzLg2Qzpo",
905603000000000000,-5.0240798,20.06765938,2,"We want our companies to hire &amp, grow in AMERICA, to raise wages for AMERICAN workers, &amp, to help rebuild our AMERICAN cities &amp, towns! #USA🇺🇸 https://t.co/sglubjcbW4",
905771000000000000,21.94899368,18.37655258,0,"Hurricane Irma is raging but we have great teams of talented and brave people already in place and ready to help. Be careful, be safe! #FEMA",
905775000000000000,-36.31706619,25.03876877,5,"Thank you, our great honor! https://t.co/StrciEwuWs",
905788000000000000,17.70355797,-8.419869423,0,"For all of those (DACA) that are concerned about your status during the 6 month period, you have nothing to worry about - No action!",
905857000000000000,-46.20526886,9.832696915,1,"Welcome to the @WhiteHouse, Amir Sabah al-Ahmed al-Jaber al-Sabah of Kuwait! Joint press conference coming up soon: https://t.co/8T4Nyzlp4Y https://t.co/lfRa4AATaM",
905881000000000000,-13.77375603,8.722598076,2,"Together, we will show the world that the forces of destruction and extremism are NO MATCH for the BLESSINGS of PROSPERITY and PEACE! https://t.co/aL6In83eWK",
905888000000000000,-11.15284443,11.23601055,2,"During my trip to Saudi Arabia, I spoke to the leaders of more than 50 Arab &amp, Muslim nations about the need to confront our shared enemies.. https://t.co/8oeAQfIeX8",
905958000000000000,-13.92127991,12.98277378,2,"I encourage EVERYONE in the path of #HurricaneIrma to heed the advice and orders of local &amp, state officials! https://t.co/AQmawTpZs0",
905967000000000000,16.85429955,0.096793242,0,"We will confront ANY challenge, no matter how strong the winds or high the water. I’m proud to stand with Presidents for #OneAmericaAppeal.",
906134000000000000,23.16872025,-2.657717943,0,"Hurricane Irma is of epic proportion, perhaps bigger than we have ever seen. Be safe and get out of its way,if possible. Federal G is ready!",
906134000000000000,-8.032361984,25.66762352,2,"Our incredible U.S. Coast Guard saved more than 15,000 lives last week with Harvey. Irma could be even tougher. We love our Coast Guard!",
906135000000000000,39.08013535,-13.92006588,0,"Republicans, sorry, but I've been hearing about Repeal &amp, Replace for 7 years, didn't happen! Even worse, the Senate Filibuster Rule will....",
906137000000000000,27.75338745,13.30656624,0,...never allow the Republicans to pass even great legislation. 8 Dems control - will rarely get 60 (vs. 51) votes. It is a Repub Death Wish!,
906139000000000000,-11.882761,-36.98184204,0,Republicans must start the Tax Reform/Tax Cut legislation ASAP. Don't wait until the end of September. Needed now more than ever. Hurry!,
906171000000000000,-51.16244507,13.8976593,4,A message to my fellow Americans🇺🇸#IrmaHurricane2017🎥https://t.co/jyg6AlyAAb🎥https://t.co/iPujtHzejr https://t.co/HCQ9kmKc4E,
906320000000000000,-9.906328201,25.03035927,2,Churches in Texas should be entitled to reimbursement from FEMA Relief Funds for helping victims of Hurricane Harvey (just like others).,
906543000000000000,-39.75701523,19.0693512,1,"FLORIDA- Visit https://t.co/pdBaD9t8SK to find shelters, road closures, &amp, evacuation routes. Helpful Twitter list: https://t.co/BUMVlxGFe8 https://t.co/ncnuqCeB5K",
906634000000000000,-13.51745033,12.49225521,2,"This is a storm of enormous destructive power, and I ask everyone in the storm’s path to heed ALL instructions from government officials. https://t.co/nJfM2Sdme1",
906670000000000000,-7.978106976,28.10137749,2,"""Heed the advice of @FLGovScott!""""If you're in an evacuation zone, you need to get to a shelter...there's not many hours left."""" Gov. Scott https://t.co/92W8ViNMUK""",
906713000000000000,-20.11813736,17.23621559,2,"The U.S. Coast Guard, FEMA and all Federal and State brave people are ready. Here comes Irma. God bless everyone!",
907303000000000000,-54.55898666,14.16509628,4,#NeverForget https://t.co/rmQ1a5bDon,
907312000000000000,-22.61678123,16.1283989,1,May God Forever Bless the United States of America. #NeverForget911 https://t.co/erycJgj23r,
907589000000000000,29.92460632,-27.65533638,0,"Fascinating to watch people writing books and major articles about me and yet they know nothing about me &amp, have zero access. #FAKE NEWS!",
907592000000000000,-1.217343092,-9.331812859,3,"The devastation left by Hurricane Irma was far greater, at least in certain locations,than anyone thought - but amazing people working hard!",
