id,x,y,cluster_id,text
1.16306E+18,-3.204765797,-20.92721748,2,".....”Journalism” has reached a new low in the history of our Country. It is nothing more than an evil propaganda machine for the Democrat Party. The reporting is so false, biased and evil that it has now become a very sick joke...But the public is aware! #CROOKEDJOURNALISM"
1.16306E+18,-37.63452148,1.745425582,8,"With all that this Administration has accomplished, think what my Poll Numbers would be if we had an honest Media, which we do not!"
1.16307E+18,-12.76915836,57.662117,4,MAKE AMERICA GREAT AGAIN!
1.16315E+18,1.982061982,67.2400589,4,Doing really well! https://t.co/UndcviEiML
1.16316E+18,-53.43159485,-13.63029861,8,"We are doing very well with China, and talking!"
1.16317E+18,-19.02268982,15.73803616,2,"Juan Williams at @FoxNews is so pathetic, and yet when he met me in the Fox Building lobby, he couldn’t have been nicer as he asked me to take a picture of him and me for his family. Yet he is always nasty and wrong!"
1.16317E+18,-23.95930481,-53.60011673,5,"Our economy is the best in the world, by far. Lowest unemployment ever within almost all categories. Poised for big growth after trade deals are completed. Import prices down, China eating Tariffs. Helping targeted Farmers from big Tariff money coming in. Great future for USA!"
1.16321E+18,-16.85331154,-9.633862495,2,"House Democrats want to take action against Israel because it is fighting back against two (maybe four) people that have said unthinkably bad things about it &amp, the Israeli people. Dems have such disdain for Israel! What happened? AOC Plus 4 is the new face of the Democrat Party!"
1.16322E+18,6.610528469,66.77842712,3,"Thank you @TedCruz, I couldn’t agree more! https://t.co/MGq0xXin0s"
1.16324E+18,-32.11797714,-21.04087639,8,"The New York Times will be out of business soon after I leave office, hopefully in 6 years. They have Zero credibility and are losing a fortune, even now, especially after their massive unfunded liability. I’m fairly certain they’ll endorse me just to keep it all going!"
1.16342E+18,4.256768703,8.368554115,2,"Anthony Scaramucci is a highly unstable “nut job” who was with other candidates in the primary who got shellaced, and then unfortunately wheedled his way into my campaign. I barely knew him until his 11 days of gross incompetence-made a fool of himself, bad on TV. Abused staff,.."
1.16342E+18,-18.14663506,20.74185181,2,"....got fired. Wrote a very nice book about me just recently. Now the book is a lie? Said his wife was driving him crazy, “something big” was happening with her. Getting divorced. He was a mental wreck. We didn’t want him around. Now Fake News puts him on like he was my buddy!"
1.16343E+18,-19.14189911,-10.0361948,8,"Great cohesion inside the Republican Party, the best I have ever seen. Despite all of the Fake News, my Poll Numbers are great. New internal polls show them to be the strongest we’ve had so far! Think what they’d be if I got fair media coverage!"
1.16344E+18,4.251181602,8.363560677,2,"Anthony Scaramucci is a highly unstable “nut job” who was with other candidates in the primary who got shellacked, &amp, then unfortunately wheedled his way into my campaign. I barely knew him until his 11 days of gross incompetence-made a fool of himself, bad on TV. Abused staff,..."
1.16344E+18,-18.14663506,20.74185181,2,"....got fired. Wrote a very nice book about me just recently. Now the book is a lie? Said his wife was driving him crazy, “something big” was happening with her. Getting divorced. He was a mental wreck. We didn’t want him around. Now Fake News puts him on like he was my buddy!"
1.16345E+18,-25.11249161,-23.62872696,8,"Democrats want Open Borders and Crime! So dangerous for our Country. But we are building a big, beautiful, NEW Wall! I will protect America, the Dems don’t know where to start! https://t.co/D0APaAxvVm"
1.16347E+18,-5.645044804,-28.92621994,5,"Our Economy is very strong, despite the horrendous lack of vision by Jay Powell and the Fed, but the Democrats are trying to “will” the Economy to be bad for purposes of the 2020 Election.  Very Selfish! Our dollar is so strong that it is sadly hurting other parts of the world..."
1.16347E+18,-41.22490311,-31.14754105,8,".....The Fed Rate, over a fairly short period of time, should be reduced by at least 100 basis points, with perhaps some quantitative easing as well. If that happened, our Economy would be even better, and the World Economy would be greatly and quickly enhanced-good for everyone!"
1.16348E+18,18.35107613,5.692554951,2,"Wow, Report Just Out! Google manipulated from 2.6 million to 16 million votes for Hillary Clinton in 2016 Election! This was put out by a Clinton supporter, not a Trump Supporter! Google should be sued. My victory was even bigger than thought! @JudicialWatch"
1.16352E+18,-19.4051075,30.50339127,8,Massive overflow crowds in New Hampshire last week. Couldn’t get into packed SNHU Arena. Fake and Corrupt News would like you to believe otherwise. MAKE AMERICA GREAT AGAIN! https://t.co/CUIYMvMQFv
1.16352E+18,23.36543846,69.82522583,3,THANK YOU! #MAGA https://t.co/hFkXxB18Ra
1.1636E+18,22.65293694,22.31889534,5,"Spoke to my two good friends, Prime Minister Modi of India, and Prime Minister Khan of Pakistan, regarding Trade, Strategic Partnerships and, most importantly, for India and Pakistan to work towards reducing tensions in Kashmir. A tough situation, but good conversations!"
1.1636E+18,-4.134431362,24.60721397,5,"Great discussion with Prime Minister @BorisJohnson today. We talked about Brexit and how we can move rapidly on a US-UK free trade deal. I look forward to meeting with Boris this weekend, at the @G7, in France!"
1.1636E+18,24.61206245,35.42605972,4,Thank you to my great supporters at the 2019 @IowaStateFair! https://t.co/83qspei4TP
1.1636E+18,-33.08806229,8.607226372,8,I promise not to do this to Greenland! https://t.co/03DdyVU6HA
1.16364E+18,-15.80949402,9.932199478,2,Nobody ever heard of this dope until he met me. He only lasted 11 days! https://t.co/RzX3zjXzga
1.1638E+18,1.147011876,69.71844482,3,"Thank you Jon, working hard! https://t.co/R4yrKCcr8x"
1.1638E+18,-1.081855178,52.66250229,7,"Congratulations, Great Show! https://t.co/RrdFQuk99M"
1.1638E+18,15.72441006,-28.13121796,5,"The Fake and Corrupt Media is sooo bad for our Country, The Enemy of the People! https://t.co/GPiklem0u1"
1.16381E+18,-53.57653046,-2.205977201,8,Two incredible people. I can’t believe they’re not working (few work harder)! https://t.co/tsh8KDS8Qs
1.16381E+18,13.90101719,67.64170074,3,Thank you Mike! https://t.co/FBcd2OHS6G
1.16381E+18,-25.02182198,-27.09138489,8,"Maria, despite all of their will and energy, it won’t work! https://t.co/qUTkERCfsv"
1.16381E+18,2.684141397,-12.10262394,8,"Ratings are way down, lost all credibility. Beautiful to watch! https://t.co/wO9npDQ2Ys"
1.16381E+18,3.640370607,7.159040928,2,Just another disgruntled former employee who got fired for gross incompetence! https://t.co/63VhfqQwhx
1.16381E+18,18.22239113,71.11907959,3,Thank you! https://t.co/LANNJ7IfEl
1.16384E+18,-2.471385956,-18.44964981,2,"The LameStream Media is far beyond Fake News, they are treading in very dangerous territory! https://t.co/J60JgSFhcx"
1.16384E+18,-22.58899879,10.78991222,2,"Sorry, I don’t buy Rep. Tlaib’s tears. I have watched her violence, craziness and, most importantly, WORDS, for far too long. Now tears? She hates Israel and all Jewish people. She is an anti-Semite. She and her 3 friends are the new face of the Democrat Party. Live with it!"
1.16388E+18,69.89829254,8.600031853,1,https://t.co/WyGbgUGEhJ
1.1639E+18,20.73097038,31.5265255,0,"CONGRATULATIONS @EricTrump and @LaraLeaTrump, on the birth of Carolina Dorothy Trump. So proud! https://t.co/eSIrFz0zmR"
1.16396E+18,18.47700882,19.76181793,5,"Denmark is a very special country with incredible people, but based on Prime Minister Mette Frederiksen’s comments, that she would have no interest in discussing the purchase of Greenland, I will be postponing our meeting scheduled in two weeks for another time...."
1.16396E+18,-2.035160542,24.94889832,5,....The Prime Minister was able to save a great deal of expense and effort for both the United States and Denmark by being so direct. I thank her for that and look forward to rescheduling sometime in the future!
1.16414E+18,14.30997658,7.667028904,5,"“Thank you to Wayne Allyn Root for the very nice words. “President Trump is the greatest President for Jews and for Israel in the history of the world, not just America, he is the best President for Israel in the history of the world...and the Jewish people in Israel love him...."
1.16414E+18,-27.79195595,9.275167465,8,"....like he’s the King of Israel. They love him like he is the second coming of God...But American Jews don’t know him or like him. They don’t even know what they’re doing or saying anymore. It makes no sense! But that’s OK, if he keeps doing what he’s doing, he’s good for....."
1.16414E+18,-7.249650955,37.70359802,4,".....all Jews, Blacks, Gays, everyone. And importantly, he’s good for everyone in America who wants a job.” Wow!  @newsmax  @foxandfriends @OANN"
1.16414E+18,-16.79442024,-46.44316483,0,"Brandon Judd, President, National Border Patrol Council. “This will effectively end Catch and Release and curb illegal entries.”"
1.16414E+18,18.28380013,-4.114093304,5,Rep Tlaib wants to cut off aid to Israel. This is the new face the of Democrat Party? Read the AOC PLUS 3 statements on their hatred of Jews and Israel. Check out Rep. Omar (the great people of Minnesota won’t stand for this).
1.16415E+18,20.20151138,-43.9368515,5,“The speed bump has been missteps by the Federal Reserve.” @CharlesPayne2nd  @foxandfriends  So true!
1.16415E+18,20.2011795,-43.93712616,5,“The speed bump has been missteps by the Federal Reserve.” @cvpayne  @foxandfriends  So true!
1.16415E+18,-32.1799202,-9.70321846,8,"The Fake News LameStream Media is doing everything possible the “create” a U.S. recession, even though the numbers &amp, facts are working totally in the opposite direction. They would be willing to hurt many people, but that doesn’t matter to them. Our Economy is sooo strong, sorry!"
1.16416E+18,-25.95591927,10.81636047,8,"Doing great with China and other Trade Deals. The only problem we have is Jay Powell and the Fed. He’s like a golfer who can’t putt, has no touch. Big U.S. growth if he does the right thing, BIG CUT - but don’t count on him! So far he has called it wrong, and only let us down...."
1.16416E+18,-40.25232315,-29.01968002,8,".....We are competing with many countries that have a far lower interest rate, and we should be lower than them. Yesterday, “highest Dollar in U.S.History.” No inflation. Wake up Federal Reserve. Such growth potential, almost like never before!"
1.16417E+18,-27.94528961,-56.40228653,5,"My proposal to the politically correct Automobile Companies would lower the average price of a car to consumers by more than $3000, while at the same time making the cars substantially safer. Engines would run smoother. Very little impact on the environment! Foolish executives!"
1.16417E+18,-40.69470596,-32.24809265,8,"So Germany is paying Zero interest and is actually being paid to borrow money, while the U.S., a far stronger and more important credit, is paying interest and just stopped (I hope!) Quantitative Tightening. Strongest Dollar in History, very tough on exports. No Inflation!....."
1.16417E+18,-4.706333637,-39.79027176,5,....WHERE IS THE FEDERAL RESERVE?
1.16422E+18,22.93499184,27.50451088,5,On my way to the Great Commonwealth of Kentucky to deliver remarks at the @AMVETSHQ 75th Annual National Convention. Look forward to being with all of my friends! #AMVETS75th https://t.co/088PYGlFnu
1.16423E+18,-32.13210678,-47.45832443,5,"For the record, Denmark is only at 1.35% of GDP for NATO spending. They are a wealthy country and should be at 2%. We protect Europe and yet, only 8 of the 28 NATO countries are at the 2% mark. The United States is at a much, much higher level than that...."
1.16423E+18,-33.31791306,-27.63127136,8,"....Because of me, these countries have agreed to pay ONE HUNDRED BILLION DOLLARS more - but still way short of what they should pay for the incredible military protection provided. Sorry!"
1.16423E+18,17.45359993,-40.51893997,0,".@NATO, very unfair to the United States! https://t.co/YIgmTkpScU"
1.16429E+18,0.699939847,-39.08010483,5,"“Tax cuts, deregulation, and an Administration dedicated to growing business have allowed the U.S. economy to flourish. The resulting surge in job creation and record low unemployment has put the American worker in the driver’s seat.“ @SecretaryRoss https://t.co/nN2bhDycq5"
1.16431E+18,-19.59090424,-28.59437943,5,"The Legendary Henry Ford and Alfred P. Sloan, the Founders of Ford Motor Company and General Motors, are “rolling over” at the weakness of current car company executives willing to spend more money on a car that is not as safe or good, and cost $3,000 more to consumers. Crazy!"
1.16431E+18,-43.69736099,-6.154182434,8,"Henry Ford would be very disappointed if he saw his modern-day descendants wanting to build a much more expensive car, that is far less safe and doesn’t work as well, because execs don’t want to fight California regulators. Car companies should know...."
1.16431E+18,-41.08488464,-23.73873329,8,"....that when this Administration’s alternative is no longer available, California will squeeze them to a point of business ruin. Only reason California is now talking to them is because the Feds are giving a far better alternative, which is much better for consumers!"
1.16432E+18,16.97996902,50.6366272,0,Great! @LouDobbs interviewed on @seanhannity tonight at 9:00 P.M.  @FoxNews
1.16433E+18,7.933136463,23.2734375,5,"It was my honor to sign a Presidential Memorandum facilitating the cancellation of student loan debt for 25K of our most severely disabled Veterans. With today’s order, we express the everlasting love &amp, loyalty of a truly grateful Nation. God bless our Vets, &amp, God Bless America! https://t.co/MMMsX3RDQM"
1.16436E+18,19.67217255,71.74991608,3,Thank you @RealWayneRoot! https://t.co/CqjtFbnMVY
1.16452E+18,-38.26178741,-36.73051071,8,"Germany sells 30 year bonds offering negative yields. Germany competes with the USA. Our Federal Reserve does not allow us to do what we must do. They put us at a disadvantage against our competition. Strong Dollar, No Inflation! They move like quicksand. Fight or go home!"
1.16454E+18,-41.23046875,-24.58075523,8,"The Economy is doing really well. The Federal Reserve can easily make it Record Setting! The question is being asked, why are we paying much more in interest than Germany and certain other countries? Be early (for a change), not late. Let America win big, rather than just win!"
1.16468E+18,-24.26820946,21.66015816,8,Just heard that Sean Spicer will be on “Dancing with the Stars.” He will do great. A terrific person who loves our Country dearly!
1.16468E+18,31.78445625,15.77040482,5,"Just concluded a very good meeting on preventing Mass Shootings. Talks are ongoing w/ both Republicans &amp, Democrats. We are likewise engaging with lawful gun owners, survivors, grieving family members, law enforcement, the NRA, mental health professionals, and school officials..."
1.16468E+18,-40.78351212,-16.26209831,8,"...I am hopeful Congress will engage with my Team to pass meaningful legislation that will make a real difference and, most importantly, Save Lives!"
1.16468E+18,-12.31798458,33.31037903,4,"Check out a FANTASTIC new book, “STILL WINNING – Why America Went All In On Donald Trump-And Why We Must Do It Again” by the great writer, @CharlesHurt. An excellent read. Thank you!"
1.16468E+18,17.17688751,36.31825256,5,"Looking forward to soon being in North Carolina to hold a big rally for wonderful Dan Bishop, who is running for Congress. His opponent wants Open Borders, Sanctuary Cities, and Socialism. He likes the “Squad” more than North Carolina. Dan has my Full and Complete Endorsement!"
1.16469E+18,22.18856239,48.67858505,4,Congratulations to the GREAT Bob Cousy! https://t.co/nNF26OQL6i
1.16474E+18,9.499026299,29.25547981,2,".@SenCoryGardner has done a fantastic job representing the people of Colorado. He really knows how to win. Strong on Crime, Borders &amp, the 2nd A, Cory fights hard for our Military &amp, Vets. John Hickenlooper is badly damaged after his horrible run for President. Big Primary trouble!"
1.16475E+18,26.61528397,52.49315262,7,Happy birthday James! https://t.co/nx5yo7ajTt
1.16485E+18,-35.66473007,54.0576973,5,94% Approval Rating within the  Republican Party. Thank you!
1.16486E+18,-19.52767754,-23.78946304,8,"The Economy is strong and good, whereas the rest of the world is not doing so well. Despite this the Fake News Media, together with their Partner, the Democrat Party, are working overtime to convince people that we are in, or will soon be going into, a Recession. They are....."
1.16486E+18,-7.571437359,-27.09547043,5,"..willing to lose their wealth, or a big part of it, just for the possibility of winning the Election. But it won’t work because I always find a way to win, especially for the people! The greatest political movement in the history of our Country will have another big win in 2020!"
1.16486E+18,29.99162292,-21.90233994,5,This despite the Fake News and Polls! https://t.co/DksmF8hTr7
1.16489E+18,-32.364151,-8.686375618,8,Now the Fed can show their stuff!
1.16491E+18,-45.84024048,-7.517933846,8,"As usual, the Fed did NOTHING! It is incredible that they can “speak” without knowing or asking what I am doing, which will be announced shortly. We have a very strong dollar and a very weak Fed. I will work “brilliantly” with both, and the U.S. will do great..."
1.16491E+18,21.17480278,5.693110943,2,"....My only question is, who is our bigger enemy, Jay Powel or Chairman Xi?"
1.16491E+18,-45.84179688,-7.51769352,8,"As usual, the Fed did NOTHING! It is incredible that they can “speak” without knowing or asking what I am doing, which will be announced shortly. We have a very strong dollar and a very weak Fed. I will work “brilliantly” with both, and the U.S. will do great..."
1.16491E+18,21.1729393,5.693117619,2,"....My only question is, who is our bigger enemy, Jay Powell or Chairman Xi?"
1.16491E+18,-32.93301773,-34.06519699,8,"Our Country has lost, stupidly, Trillions of Dollars with China over many years. They have stolen our Intellectual Property at a rate of Hundreds of Billions of Dollars a year, &amp, they want to continue. I won’t let that happen! We don’t need China and, frankly, would be far...."
1.16491E+18,-27.00480461,-38.59580231,5,"....better off without them. The vast amounts of money made and stolen by China from the United States, year after year, for decades, will and must STOP. Our great American companies are hereby ordered to immediately start looking for an alternative to China, including bringing.."
1.16491E+18,16.69916534,19.40740204,5,"....your companies HOME and making your products in the USA. I will be responding to China’s Tariffs this afternoon. This is a GREAT opportunity for the United States. Also, I am ordering all carriers, including Fed Ex, Amazon, UPS and the Post Office, to SEARCH FOR &amp, REFUSE,...."
1.16491E+18,-35.81674576,-26.08058739,5,"....all deliveries of Fentanyl from China (or anywhere else!). Fentanyl kills 100,000 Americans a year. President Xi said this would stop - it didn’t. Our Economy, because of our gains in the last 2 1/2 years, is MUCH larger than that of China. We will keep it that way!"
1.16498E+18,18.64525795,-13.38373661,2,"The Dow is down 573 points perhaps on the news that Representative Seth Moulton, whoever that may be, has dropped out of the 2020 Presidential Race!"
1.16501E+18,-25.50597763,-47.37706757,5,"For many years China (and many other countries) has been taking advantage of the United States on Trade, Intellectual Property Theft, and much more. Our Country has been losing HUNDREDS OF BILLIONS OF DOLLARS a year to China, with no end in sight...."
1.16501E+18,-36.92807007,-15.92105865,8,"....Sadly, past Administrations have allowed China to get so far ahead of Fair and Balanced Trade that it has become a great burden to the American Taxpayer. As President, I can no longer allow this to happen! In the spirit of achieving Fair Trade, we must Balance this very...."
1.16501E+18,-32.5565834,-49.43993759,5,"...unfair Trading Relationship. China should not have put new Tariffs on 75 BILLION DOLLARS of United States product (politically motivated!). Starting on October 1st, the 250 BILLION DOLLARS of goods and products from China, currently being taxed at 25%, will be taxed at 30%..."
1.16501E+18,-32.62905502,-49.402771,5,"...Additionally, the remaining 300 BILLION DOLLARS of goods and products from China, that was being taxed from September 1st at 10%, will now be taxed at 15%. Thank you for your attention to this matter!"
1.16502E+18,-26.75068474,-23.60418892,8,"Just spoke with President @JairBolsonaro of Brazil. Our future Trade prospects are very exciting and our relationship is strong, perhaps stronger than ever before. I told him if the United States can help with the Amazon Rainforest fires, we stand ready to assist!"
1.16506E+18,-4.088531017,37.67299271,4,"Thank you to @DiamondandSilk for the really nice words and thoughts on @LouDobbs, tonight hosted by Lou’s friend, @DavidAsmanfox. Great job by all. P.S. Check out these two great women on tour tomorrow night in NYC at the Marriott Marquis Hotel, Broadway. Have fun!"
1.16506E+18,-21.4426918,15.98616028,4,Great! He said MAGA country did it. So terrible! https://t.co/Vw1xQBZjzN
1.16507E+18,-5.32247448,54.42543793,4,Great going Harris! https://t.co/KuHQC4F1sz
1.16507E+18,15.06485844,70.84659576,3,Highest Condolences! Thank you V.P. https://t.co/abydDSlDBw
1.16507E+18,-5.528594494,28.80664253,4,Looking forward to being with great leaders in France! Leaving soon. https://t.co/hUd66sKFU2
1.16507E+18,4.584748268,65.03321838,3,Thank you Ivanka. Really Amazing! https://t.co/97DAfBsdHu
1.16507E+18,5.334922791,55.75984192,7,Disgraceful! https://t.co/G4q9Uh1aMc
1.16507E+18,1.374779344,-12.74731445,2,"Other good polls also in fifties, despite only Fake News, and then phony polls by A.P., CNN, NBC and, as always, Fox, who were WAY OFF on 2016 Election! https://t.co/DksmF8hTr7"
1.16507E+18,10.0829134,12.86632347,4,Such a sad and pathetic fall for @CNN and Jeff Z! https://t.co/vrivSUlDi3
1.16511E+18,1.252481818,-10.82624435,5,"For all of the Fake News Reporters that don’t have a clue as to what the law is relative to Presidential powers, China, etc., try looking at the Emergency Economic Powers Act of 1977. Case closed!"
1.16528E+18,-21.70802307,13.18106365,2,"When I looked up to the sky and jokingly said “I am the chosen one,” at a press conference two days ago, referring to taking on Trade with China, little did I realize that the media would claim that I had a “Messiah complex.” They knew I was kidding, being sarcastic, and just...."
1.16528E+18,-13.15661049,-6.957565784,2,"....having fun. I was smiling as I looked up and around. The MANY reporters with me were smiling also. They knew the TRUTH...And yet when I saw the reporting, CNN, MSNBC and other Fake News outlets covered it as serious news &amp, me thinking of myself as the Messiah. No more trust!"
1.16528E+18,-43.6297493,-47.66065216,5,Just had lunch with French President @EmanuelMacrone. Many good things are happening for both of our countries. Big weekend with other world leaders!
1.16528E+18,-10.61759186,-23.6043663,8,"“Face It, You Probably Got A Tax Cut!” This was a New York Times headline, and it is very true. If Republicans take back the House, and keep the Senate and Presidency, one of our first acts will be to approve a major middle income Tax Cut! Democrats only want to raise your taxes!"
1.16528E+18,-43.62931824,-47.66031265,5,Just had lunch with French President @EmmanuelMacron. Many good things are happening for both of our countries. Big weekend with other world leaders!
1.16528E+18,-14.10673714,-39.1993103,8,"Looking forward to helping New York City and Governor @andrewcuomo complete the long anticipated, and partially built, Second Avenue Subway. Would be extended to East 125th Street in Harlem. Long in the making, they now have the team that can get it done!"
1.16529E+18,-1.508853197,16.54640198,5,North Carolina Governor Cooper Vetoed a Bill that would have required Sheriffs to cooperate with Ice. This is a terrible decision for the great people of North Carolina. He should reverse his decision and get back to the basics of fighting crime!
1.1654E+18,-26.72416496,22.18034935,8,"France and President @EmanuelMacrone have done a really great job thus far with a very important G-7. Lunch with Emanuel was the best meeting we have yet had. Likewise, evening meeting with World Leaders went very well. Progress being made!"
1.1654E+18,8.402962685,-34.12584686,5,Our great Economy is the talk of everyone!
1.1654E+18,-26.72182274,22.18103981,8,"France and President @EmmanuelMacron have done a really great job thus far with a very important G-7. Lunch with Emmanuel was the best meeting we have yet had. Likewise, evening meeting with World Leaders went very well. Progress being made!"
1.1654E+18,3.778569937,65.63320923,3,Thank you both. Sooo nice! https://t.co/Fo2CLjc9YZ
1.1654E+18,-4.744026184,-21.66466331,5,The Media is destroying the Free Press! Mark Levin. So True!
1.1655E+18,-19.08124542,-24.06048584,8,"Before I arrived in France, the Fake and Disgusting News was saying that relations with the 6 others countries in the G-7 are very tense, and that the two days of meetings will be a disaster. Just like they are trying to force a Recession, they are trying to “will” America into.."
1.1655E+18,-22.11631012,-25.93872643,8,"....bad Economic times, the worse the better, anything to make my Election more difficult to win. Well, we are having very good meetings, the Leaders are getting along very well, and our Country, economically, is doing great - the talk of the world!"
1.1655E+18,-13.3653965,-6.236580849,8,Such False and Inaccurate reporting thus far on the G-7. The Fake News knows this but they can’t help themselves! Leaving now to have breakfast with Boris J.
1.16554E+18,31.14783669,27.59387589,0,"Great working breakfast this morning with Prime Minister @BorisJohnson at the Hôtel du Palais in Biarritz, France! #G7Biarritz https://t.co/ISQRFz7kJO"
1.16565E+18,26.61072731,52.50985336,7,Happy Birthday Sean! https://t.co/iQgY6RTWST
1.16565E+18,1.226058364,39.8309021,4,"Happy Birthday Regis, a truly special man!"
1.16565E+18,-21.50412178,22.10053062,8,"Rasmussen at 50%. @MediaBuzzFNC &amp, @FoxNews are only getting worse! Now @donnabrazile &amp, others on Fox. Not what it used to be! https://t.co/Uo51Yn5PTX"
1.16566E+18,-3.142858267,14.80080795,2,"So @donnabrazile gives Crooked Hillary the Questions, and now she’s on @FoxNews!"
1.16566E+18,-30.12458229,-40.1696701,8,"Big Trade Deal just agreed to with Prime Minister Abe of Japan. Will be great for our Farmers, Ranchers and more. Really big Corn purchase!"
1.16568E+18,-34.37320328,4.404223919,8,"The question I was asked most today by fellow World Leaders, who think the USA is doing so well and is stronger than ever before, happens to be, “Mr. President, why does the American media hate your Country so much? Why are they rooting for it to fail?”"
1.16569E+18,26.60677147,52.5056572,7,Happy Birthday Vince! https://t.co/trOf5Ivmwq
1.16569E+18,15.78271866,62.4790535,7,"Jesse &amp, Emma, Great News. Congratulations!!!!! https://t.co/ja7iAN1ypO"
1.16569E+18,-29.2010498,9.111712456,4,"USMCA, make it bipartisan. Everybody wants it! https://t.co/lloDwZr4iN"
1.1657E+18,5.136206627,67.00964355,3,Thank you Eric. So true! https://t.co/9hhVOp2whc
1.16571E+18,31.33125877,27.60185051,0,"Great meetings at the @G7 in Biarritz, France! #G7Biarritz https://t.co/OdA4SQxUYf"
1.16576E+18,5.775438309,55.28785706,7,A disgrace! https://t.co/fXss6eixS1
1.16576E+18,-16.17654419,-27.18717003,5,"In France we are all laughing at how knowingly inaccurate the U.S. reporting of events and conversations at the G-7 is. These Leaders, and many others, are getting a major case study of Fake News at it’s finest! They’ve got it all wrong, from Iran, to China Tariffs, to Boris!"
1.16576E+18,-26.83936119,21.88082504,4,"No, we actually had a very good and productive meeting. Nice! https://t.co/aXeUWcPTc1"
1.16577E+18,4.661421776,-26.62963867,5,"My Stock Market gains must be judged from the day after the Election, November 9, 2016, where the Market went up big after the win, and because of the win. Had my opponent won, CRASH!"
1.16577E+18,25.01893425,37.06992722,0,Congratulations to Louisiana’s Champions. See you at the White House! https://t.co/Qadi7uD5U4
1.16587E+18,-39.11351776,-0.761145473,8,".@SteveHiltonx “The Democrats statements about Donald Trump are lies. Here are the Facts.” I will soon be posting the entire segment. Too much positive news, too many good things, to Tweet. PLEASE BE SURE TO WATCH! Thank you Steve Hilton for being a real pro and not being afraid!"
1.16587E+18,15.36171055,66.96066284,3,Thank you Katie! https://t.co/uCXoTFTEGm
1.16587E+18,-39.46526718,26.42577744,4,All Trump Haters and Lovers must watch. Thank you Steve Hilton! https://t.co/QaSkw8IWNz
1.16587E+18,80.39398193,1.015841246,1,https://t.co/9I9DEJ4cD1
1.16591E+18,31.23912621,27.47285652,0,"Great meeting this morning with President @AlsisiOfficial of Egypt at the Hôtel du Palais in Biarritz, France! #G7Summit https://t.co/zLMcgQtPdR"
1.16592E+18,-21.83621216,0.143944219,2,The story by Axios that President Trump wanted to blow up large hurricanes with nuclear weapons prior to reaching shore is ridiculous. I never said this. Just more FAKE NEWS!
1.16592E+18,-20.57713509,19.81724739,8,"Great respect for the fact that President Xi &amp, his Representatives want “calm resolution.” So impressed that they are willing to come out &amp, state the facts so accurately. This is why he is a great leader &amp, representing a great country. Talks are continuing!https://t.co/0sotrd1Mzh"
1.16596E+18,31.45495796,27.20057106,5,"Very productive meeting with Angela Merkel, the Chancellor of the Federal Republic of Germany, at the #G7Summit in Biarritz, France! https://t.co/ShhIRLlG9I"
1.16596E+18,30.20312119,27.67556572,5,"Just wrapped up a great meeting with my friend Prime Minister @NarendraModi of India at the #G7Summit in Biarritz, France! https://t.co/q0NOnEcjFO"
1.16603E+18,80.39398193,1.015841246,1,https://t.co/bUjFDj2Kcm
1.16605E+18,21.38709641,67.68029022,3,THANK YOU FRANCE🇺🇸🇫🇷#G7Biarritz https://t.co/AHaCT7d5eY
1.16608E+18,7.519426346,70.7306366,7,I agree 100%! https://t.co/qteDIrgG9S
1.16608E+18,17.10343933,71.41648102,3,Thank you Mark! https://t.co/doRfNAx2Ez
1.16618E+18,-21.89750862,0.181959897,8,"Just returned to Washington from France and the very successful G-7, only to find that the Fake News is still trying to perpetuate the phony story that I wanted to use Nuclear weapons to blow up hurricanes before they reach shore. This is so ridiculous, never happened!"
1.16635E+18,12.6924963,26.9170208,5,"Starting to look good for the highly respected Prime Minister of the Italian Republic, Giuseppi Conte. Represented Italy powerfully at the G-7. Loves his Country greatly &amp, works well with the USA. A very talented man who will hopefully remain Prime Minister!"
1.16636E+18,0.087393329,26.51108551,5,I have gotten to know President @jairbolsonaro well in our dealings with Brazil. He is working very hard on the Amazon fires and in all respects doing a great job for the people of Brazil - Not easy. He and his country have the full and complete support of the USA!
1.16636E+18,12.70371628,26.91341209,5,"Starting to look good for the highly respected Prime Minister of the Italian Republic, Giuseppe Conte. Represented Italy powerfully at the G-7. Loves his Country greatly &amp, works well with the USA. A very talented man who will hopefully remain Prime Minister!"
1.16636E+18,8.288197517,-8.12573719,5,"No bedbugs at Doral. The Radical Left Democrats, upon hearing that the perfectly located (for the next G-7) Doral National MIAMI was under consideration for the next G-7, spread that false and nasty rumor. Not nice!"
1.16636E+18,-1.297443748,-9.945216179,2,The G-7 was a great success for the USA and all. LameStream Media coverage bore NO relationship to what actually happened in France - FAKE NEWS. It was GREAT!
1.16638E+18,2.147590637,-45.70589447,5,"Wow! Yet another big storm heading to Puerto Rico. Will it ever end? Congress approved 92 Billion Dollars for Puerto Rico last year, an all time record of its kind for “anywhere.”"
1.16639E+18,41.30311584,35.2482872,7,100% Confirmed! https://t.co/qVsmc9zXk4
1.16639E+18,-14.660326,-30.10346031,5,The Federal Reserve loves watching our manufacturers struggle with their exports to the benefit of other parts of the world. Has anyone looked at what almost all other countries are doing to take advantage of the good old USA? Our Fed has been calling it wrong for too long!
1.16646E+18,-14.19013691,35.18160629,2,".@JudgeJeanine Pirro is following up her #1 Best Seller with another book that is destined to also be #1 – “Radicals, Resistance, and Revenge: The Left's Plot to Remake America.” Out today, go get it!"
